R_kf_x,L_kf_x,R_x,L_x,R_kf_v,L_kf_v,R_v,L_v,R_kf_w,L_kf_w,a,w
-0.517253,-0.517253,17.455709,-19.697216,0.002200,0.002200,0.000000,0.000000,-0.003483,-0.003483,0.002918,-0.002828
-0.517231,-0.517231,17.455709,-19.697216,0.002119,0.002119,0.000000,0.000000,-0.006683,-0.006683,-0.020659,-0.006024
-0.517209,-0.517209,17.455709,-19.697216,0.002168,0.002168,0.000000,0.000000,0.000289,0.000289,0.007456,0.004628
-0.517189,-0.517189,17.455709,-19.697216,0.002031,0.002031,0.000000,0.000000,0.003553,0.003553,0.038236,0.002498
-0.517168,-0.517168,17.455709,-19.697216,0.002013,0.002013,0.000000,0.000000,0.002787,0.002787,-0.011736,0.006759
-0.517148,-0.517148,17.455709,-19.697216,0.001990,0.001990,0.000000,0.000000,0.001334,0.001334,0.021818,-0.006024
-0.517127,-0.517127,17.455709,-19.697216,0.002088,0.002088,0.000000,0.000000,-0.004304,-0.004304,0.023372,-0.006024
-0.517107,-0.517107,17.455709,-19.697216,0.001983,0.001983,0.000000,0.000000,-0.000148,-0.000148,-0.017111,-0.000698
-0.517089,-0.517089,17.455709,-19.697216,0.001654,0.001654,0.000000,0.000000,-0.003661,-0.003661,0.011051,-0.011351
-0.517074,-0.517074,17.455709,-19.697216,0.001554,0.001554,0.000000,0.000000,0.003975,0.003975,-0.001162,0.003563
-0.517058,-0.517058,17.455709,-19.697216,0.001611,0.001611,0.000000,0.000000,0.003566,0.003566,0.027344,0.008889
-0.517042,-0.517042,17.455709,-19.697216,0.001602,0.001602,0.000000,0.000000,-0.001722,-0.001722,-0.011814,-0.003894
-0.517026,-0.517026,17.455709,-19.697216,0.001508,0.001508,0.000000,0.000000,0.002099,0.002099,-0.022777,0.005694
-0.517011,-0.517011,17.455709,-19.697216,0.001644,0.001644,0.000000,0.000000,0.002265,0.002265,0.075875,0.006759
-0.516995,-0.516995,17.455709,-19.697216,0.001514,0.001514,0.000000,0.000000,0.010733,0.010733,-0.008398,0.016346
-0.516981,-0.516981,17.455709,-19.697216,0.001461,0.001461,0.000000,0.000000,0.003051,0.003051,0.052150,0.008889
-0.516966,-0.516966,17.455709,-19.697216,0.001456,0.001456,0.000000,0.000000,-0.003062,-0.003062,0.020403,-0.001763
-0.516952,-0.516952,17.455709,-19.697216,0.001351,0.001351,0.000000,0.000000,0.014438,0.014438,0.019415,0.016346
-0.516939,-0.516939,17.455709,-19.697216,0.001291,0.001291,0.000000,0.000000,-0.007426,-0.007426,-0.037669,-0.009220
-0.516926,-0.516926,17.455709,-19.697216,0.001254,0.001254,0.000000,0.000000,0.007334,0.007334,-0.009089,0.006759
-0.516913,-0.516913,17.455709,-19.697216,0.001346,0.001346,0.000000,0.000000,0.001810,0.001810,-0.032236,-0.000698
-0.516899,-0.516899,17.455709,-19.697216,0.001452,0.001452,0.000000,0.000000,-0.003600,-0.003600,0.001477,-0.002828
-0.516884,-0.516884,17.455709,-19.697216,0.001442,0.001442,0.000000,0.000000,0.008705,0.008705,-0.027427,0.011020
-0.516870,-0.516870,17.455709,-19.697216,0.001429,0.001429,0.000000,0.000000,-0.000225,-0.000225,0.011863,0.009955
-0.516855,-0.516855,17.455709,-19.697216,0.001516,0.001516,0.000000,0.000000,-0.009398,-0.009398,0.018778,-0.011351
-0.516840,-0.516840,17.455709,-19.697216,0.001414,0.001414,0.000000,0.000000,-0.013354,-0.013354,-0.016567,-0.015612
-0.516826,-0.516826,17.455709,-19.697216,0.001379,0.001379,0.000000,0.000000,-0.011082,-0.011082,0.038443,-0.013481
-0.516812,-0.516812,17.455709,-19.697216,0.001440,0.001440,0.000000,0.000000,-0.008961,-0.008961,0.013189,-0.014546
-0.516796,-0.516796,17.455709,-19.697216,0.001623,0.001623,0.000000,0.000000,-0.002290,-0.002290,0.019017,-0.003894
-0.516781,-0.516781,17.455709,-19.697216,0.001507,0.001507,0.000000,0.000000,0.005272,0.005272,-0.052801,0.011020
-0.516766,-0.516766,17.455709,-19.697216,0.001382,0.001382,0.000000,0.000000,0.000840,0.000840,0.002771,-0.002828
-0.516752,-0.516752,17.455709,-19.697216,0.001560,0.001560,0.000000,0.000000,-0.017703,-0.017703,0.019205,-0.023068
-0.516736,-0.516736,17.455709,-19.697216,0.001633,0.001633,0.000000,0.000000,0.004449,0.004449,0.000835,0.002498
-0.516720,-0.516720,17.455709,-19.697216,0.001602,0.001602,0.000000,0.000000,0.003973,0.003973,0.033167,0.005694
-0.516704,-0.516704,17.455709,-19.697216,0.001482,0.001482,0.000000,0.000000,0.014120,0.014120,-0.028108,0.020607
-0.516689,-0.516689,17.455709,-19.697216,0.001460,0.001460,0.000000,0.000000,-0.018633,-0.018633,-0.015741,-0.024134
-0.516675,-0.516675,17.455709,-19.697216,0.001519,0.001519,0.000000,0.000000,0.005062,0.005062,0.032918,0.006759
-0.516659,-0.516659,17.455709,-19.697216,0.001607,0.001607,0.000000,0.000000,0.001134,0.001134,0.025125,0.007824
-0.516644,-0.516644,17.455709,-19.697216,0.001585,0.001585,0.000000,0.000000,-0.031823,-0.031823,0.005695,-0.041178
-0.516627,-0.516627,17.455709,-19.697216,0.001635,0.001635,0.000000,0.000000,0.001217,0.001217,-0.037973,0.009955
-0.516611,-0.516611,17.455709,-19.697216,0.001642,0.001642,0.000000,0.000000,-0.010869,-0.010869,0.019312,-0.011351
-0.516594,-0.516594,17.455709,-19.697216,0.001738,0.001738,0.000000,0.000000,0.002768,0.002768,-0.000657,0.006759
-0.516576,-0.516576,17.455709,-19.697216,0.001843,0.001843,0.000000,0.000000,-0.012556,-0.012556,0.026219,-0.015612
-0.516558,-0.516558,17.455709,-19.697216,0.001791,0.001791,0.000000,0.000000,-0.009403,-0.009403,-0.013461,-0.013481
-0.516540,-0.516540,17.455709,-19.697216,0.001693,0.001693,0.000000,0.000000,0.002494,0.002494,-0.027803,-0.004959
-0.516523,-0.516523,17.455709,-19.697216,0.001599,0.001599,0.000000,0.000000,0.000537,0.000537,0.039958,0.000367
-0.516507,-0.516507,17.455709,-19.697216,0.001701,0.001701,0.000000,0.000000,-0.013305,-0.013305,-0.006634,-0.017742
-0.516491,-0.516491,17.455709,-19.697216,0.001534,0.001534,0.000000,0.000000,-0.002439,-0.002439,0.002393,-0.004959
-0.516477,-0.516477,17.455709,-19.697216,0.001299,0.001299,0.000000,0.000000,-0.001714,-0.001714,-0.008681,-0.004959
-0.516466,-0.516466,17.455709,-19.697216,0.001080,0.001080,0.000000,0.000000,0.003322,0.003322,0.012971,-0.002828
-0.516456,-0.516456,17.455709,-19.697216,0.000968,0.000968,0.000000,0.000000,0.007281,0.007281,-0.018520,0.004628
-0.516445,-0.516445,17.455709,-19.697216,0.001107,0.001107,0.000000,0.000000,-0.016748,-0.016748,0.042391,-0.022003
-0.516435,-0.516435,17.455709,-19.697216,0.001104,0.001104,0.000000,0.000000,0.004550,0.004550,0.029855,0.002498
-0.516424,-0.516424,17.455709,-19.697216,0.001119,0.001119,0.000000,0.000000,0.005472,0.005472,0.038605,0.015281
-0.516412,-0.516412,17.455709,-19.697216,0.001095,0.001095,0.000000,0.000000,-0.003486,-0.003486,0.016994,-0.006024
-0.516402,-0.516402,17.455709,-19.697216,0.001036,0.001036,0.000000,0.000000,-0.010557,-0.010557,0.027943,-0.012416
-0.516391,-0.516391,17.455709,-19.697216,0.001232,0.001232,0.000000,0.000000,0.001797,0.001797,0.036106,0.000367
-0.516379,-0.516379,17.455709,-19.697216,0.000993,0.000993,0.000000,0.000000,-0.001836,-0.001836,0.000670,0.000367
-0.516371,-0.516371,17.455709,-19.697216,0.000823,0.000823,0.000000,0.000000,0.016649,0.016649,0.009589,0.018477
-0.516362,-0.516362,17.455709,-19.697216,0.000838,0.000838,0.000000,0.000000,0.007406,0.007406,-0.065523,0.009955
-0.516354,-0.516354,17.455709,-19.697216,0.000716,0.000716,0.000000,0.000000,0.002808,0.002808,0.002650,0.008889
-0.516348,-0.516348,17.455709,-19.697216,0.000531,0.000531,0.000000,0.000000,0.003053,0.003053,0.000951,0.007824
-0.516343,-0.516343,17.455709,-19.697216,0.000595,0.000595,0.000000,0.000000,0.004904,0.004904,0.002540,0.000367
-0.516336,-0.516336,17.455709,-19.697216,0.000865,0.000865,0.000000,0.000000,-0.012886,-0.012886,-0.005022,-0.020938
-0.516326,-0.516326,17.455709,-19.697216,0.001041,0.001041,0.000000,0.000000,0.014002,0.014002,-0.011876,0.016346
-0.516315,-0.516315,17.455709,-19.697216,0.001193,0.001193,0.000000,0.000000,0.001098,0.001098,0.025127,0.003563
-0.516303,-0.516303,17.455709,-19.697216,0.001271,0.001271,0.000000,0.000000,0.014956,0.014956,0.004334,0.022738
-0.516291,-0.516291,17.455709,-19.697216,0.001259,0.001259,0.000000,0.000000,0.002253,0.002253,-0.028207,0.005694
-0.516277,-0.516277,17.455709,-19.697216,0.001335,0.001335,0.000000,0.000000,0.002016,0.002016,-0.003722,0.004628
-0.516263,-0.516263,17.455709,-19.697216,0.001487,0.001487,0.000000,0.000000,-0.001852,-0.001852,0.053563,-0.002828
-0.516248,-0.516248,17.455709,-19.697216,0.001629,0.001629,0.000000,0.000000,0.006072,0.006072,0.035155,0.007824
-0.516231,-0.516231,17.455709,-19.697216,0.001820,0.001820,0.000000,0.000000,0.007595,0.007595,0.044161,0.012085
-0.516213,-0.516213,17.455709,-19.697216,0.001781,0.001781,0.000000,0.000000,-0.003366,-0.003366,0.021832,0.000367
-0.516196,-0.516196,17.455709,-19.697216,0.001726,0.001726,0.000000,0.000000,-0.005966,-0.005966,0.055869,-0.008155
-0.516179,-0.516179,17.455709,-19.697216,0.001621,0.001621,0.000000,0.000000,0.009703,0.009703,-0.002378,0.007824
-0.516163,-0.516163,17.455709,-19.697216,0.001601,0.001601,0.000000,0.000000,0.007633,0.007633,-0.039757,0.008889
-0.516148,-0.516148,17.455709,-19.697216,0.001362,0.001362,0.000000,0.000000,-0.006755,-0.006755,0.010322,-0.010285
-0.516134,-0.516134,17.455709,-19.697216,0.001491,0.001491,0.000000,0.000000,0.005934,0.005934,0.006515,0.012085
-0.516119,-0.516119,17.455709,-19.697216,0.001424,0.001424,0.000000,0.000000,0.012940,0.012940,-0.012831,0.015281
-0.516105,-0.516105,17.455709,-19.697216,0.001344,0.001344,0.000000,0.000000,-0.005270,-0.005270,0.001003,-0.004959
-0.516092,-0.516092,17.455709,-19.697216,0.001449,0.001449,0.000000,0.000000,0.010406,0.010406,0.032721,0.015281
-0.516077,-0.516077,17.455709,-19.697216,0.001490,0.001490,0.000000,0.000000,0.002161,0.002161,-0.033269,-0.001763
-0.516063,-0.516063,17.455709,-19.697216,0.001373,0.001373,0.000000,0.000000,0.020161,0.020161,-0.006089,0.026999
-0.516050,-0.516050,17.455709,-19.697216,0.001318,0.001318,0.000000,0.000000,0.003800,0.003800,0.007906,0.001433
-0.516037,-0.516037,17.455709,-19.697216,0.001246,0.001246,0.000000,0.000000,-0.017798,-0.017798,-0.022290,-0.018807
-0.516026,-0.516026,17.455709,-19.697216,0.001219,0.001219,0.000000,0.000000,0.000648,0.000648,0.032538,0.000367
-0.516015,-0.516015,17.455709,-19.697216,0.001014,0.001014,0.000000,0.000000,-0.005303,-0.005303,-0.031298,-0.008155
-0.516005,-0.516005,17.455709,-19.697216,0.001026,0.001026,0.000000,0.000000,-0.008149,-0.008149,0.036636,-0.008155
-0.515995,-0.515995,17.455709,-19.697216,0.000949,0.000949,0.000000,0.000000,0.000559,0.000559,-0.004081,-0.007090
-0.515986,-0.515986,17.455709,-19.697216,0.000915,0.000915,0.000000,0.000000,0.000162,0.000162,-0.068679,-0.003894
-0.515978,-0.515978,17.455709,-19.697216,0.000682,0.000682,0.000000,0.000000,-0.004928,-0.004928,-0.063127,-0.010285
-0.515971,-0.515971,17.455709,-19.697216,0.000741,0.000741,0.000000,0.000000,-0.019079,-0.019079,-0.018562,-0.024134
-0.515962,-0.515962,17.455709,-19.697216,0.000862,0.000862,0.000000,0.000000,-0.013235,-0.013235,-0.019790,-0.017742
-0.515954,-0.515954,17.455709,-19.697216,0.000791,0.000791,0.000000,0.000000,-0.001355,-0.001355,-0.011149,-0.000698
-0.515947,-0.515947,17.455709,-19.697216,0.000637,0.000637,0.000000,0.000000,0.011432,0.011432,0.025233,0.016346
-0.515940,-0.515940,17.455709,-19.697216,0.000549,0.000549,0.000000,0.000000,0.004573,0.004573,-0.057706,0.007824
-0.515936,-0.515936,17.455709,-19.697216,0.000519,0.000519,0.000000,0.000000,0.008813,0.008813,0.037157,0.009955
-0.515929,-0.515929,17.455709,-19.697216,0.000730,0.000730,0.000000,0.000000,-0.001246,-0.001246,0.011736,0.002498
-0.515922,-0.515922,17.455709,-19.697216,0.000797,0.000797,0.000000,0.000000,0.015729,0.015729,0.002436,0.017412
-0.515914,-0.515914,17.455709,-19.697216,0.000765,0.000765,0.000000,0.000000,0.000177,0.000177,0.009198,0.000367
-0.515907,-0.515907,17.455709,-19.697216,0.000541,0.000541,0.000000,0.000000,-0.012307,-0.012307,0.008178,-0.018807
-0.515903,-0.515903,17.455709,-19.697216,0.000437,0.000437,0.000000,0.000000,-0.009748,-0.009748,0.017496,-0.009220
-0.515899,-0.515899,17.455709,-19.697216,0.000251,0.000251,0.000000,0.000000,0.003610,0.003610,-0.011220,0.009955
-0.515896,-0.515896,17.455709,-19.697216,0.000358,0.000358,0.000000,0.000000,-0.015164,-0.015164,0.009815,-0.017742
-0.515892,-0.515892,17.455709,-19.697216,0.000490,0.000490,0.000000,0.000000,-0.001455,-0.001455,0.016733,-0.000698
-0.515887,-0.515887,17.455709,-19.697216,0.000464,0.000464,0.000000,0.000000,-0.000683,-0.000683,-0.037332,-0.000698
-0.515883,-0.515883,17.455709,-19.697216,0.000283,0.000283,0.000000,0.000000,0.007128,0.007128,0.007631,0.004628
-0.515880,-0.515880,17.455709,-19.697216,0.000288,0.000288,0.000000,0.000000,0.003916,0.003916,-0.026393,0.005694
-0.515878,-0.515878,17.455709,-19.697216,0.000250,0.000250,0.000000,0.000000,-0.004991,-0.004991,0.012604,0.000367
-0.515877,-0.515877,17.455709,-19.697216,0.000003,0.000003,0.000000,0.000000,-0.002514,-0.002514,0.011374,-0.002828
-0.515877,-0.515877,17.455709,-19.697216,-0.000078,-0.000078,0.000000,0.000000,0.007822,0.007822,-0.014334,0.011020
-0.515879,-0.515879,17.455709,-19.697216,-0.000251,-0.000251,0.000000,0.000000,0.008748,0.008748,-0.057384,0.017412
-0.515882,-0.515882,17.455709,-19.697216,-0.000268,-0.000268,0.000000,0.000000,-0.017201,-0.017201,0.046657,-0.026264
-0.515886,-0.515886,17.455709,-19.697216,-0.000400,-0.000400,0.000000,0.000000,0.012629,0.012629,0.000414,0.017412
-0.515889,-0.515889,17.455709,-19.697216,-0.000299,-0.000299,0.000000,0.000000,-0.001393,-0.001393,-0.025058,-0.003894
-0.515891,-0.515891,17.455709,-19.697216,-0.000145,-0.000145,0.000000,0.000000,0.002208,0.002208,0.030647,0.003563
-0.515893,-0.515893,17.455709,-19.697216,-0.000336,-0.000336,0.000000,0.000000,-0.007705,-0.007705,-0.035614,-0.003894
-0.515897,-0.515897,17.455709,-19.697216,-0.000432,-0.000432,0.000000,0.000000,-0.008415,-0.008415,-0.026602,-0.004959
-0.515901,-0.515901,17.455709,-19.697216,-0.000436,-0.000436,0.000000,0.000000,-0.004079,-0.004079,-0.047489,-0.003894
-0.515906,-0.515906,17.455709,-19.697216,-0.000493,-0.000493,0.000000,0.000000,-0.011118,-0.011118,0.013111,-0.013481
-0.515910,-0.515910,17.455709,-19.697216,-0.000347,-0.000347,0.000000,0.000000,-0.002751,-0.002751,0.004205,-0.009220
-0.515913,-0.515913,17.455709,-19.697216,-0.000283,-0.000283,0.000000,0.000000,0.004413,0.004413,-0.021341,0.011020
-0.515916,-0.515916,17.455709,-19.697216,-0.000413,-0.000413,0.000000,0.000000,0.006241,0.006241,0.003643,0.005694
-0.515920,-0.515920,17.455709,-19.697216,-0.000287,-0.000287,0.000000,0.000000,-0.000273,-0.000273,0.048125,0.001433
-0.515922,-0.515922,17.455709,-19.697216,-0.000339,-0.000339,0.000000,0.000000,0.003482,0.003482,-0.047214,0.005694
-0.515924,-0.515924,17.455709,-19.697216,-0.000035,-0.000035,0.000000,0.000000,-0.003596,-0.003596,0.008284,0.001433
-0.515925,-0.515925,17.455709,-19.697216,-0.000265,-0.000265,0.000000,0.000000,0.014416,0.014416,-0.019791,0.015281
-0.515929,-0.515929,17.455709,-19.697216,-0.000439,-0.000439,0.000000,0.000000,0.000834,0.000834,0.026937,0.002498
-0.515932,-0.515932,17.455709,-19.697216,-0.000241,-0.000241,0.000000,0.000000,0.007590,0.007590,0.004478,0.009955
-0.515934,-0.515934,17.455709,-19.697216,-0.000281,-0.000281,0.000000,0.000000,-0.008023,-0.008023,-0.026329,-0.008155
-0.515938,-0.515938,17.455709,-19.697216,-0.000357,-0.000357,0.000000,0.000000,-0.001058,-0.001058,-0.000787,-0.001763
-0.515941,-0.515941,17.455709,-19.697216,-0.000253,-0.000253,0.000000,0.000000,0.003633,0.003633,-0.042072,0.014216
-0.515944,-0.515944,17.455709,-19.697216,-0.000325,-0.000325,0.000000,0.000000,-0.000233,-0.000233,-0.029328,0.000367
-0.515948,-0.515948,17.455709,-19.697216,-0.000498,-0.000498,0.000000,0.000000,-0.015642,-0.015642,-0.007972,-0.024134
-0.515953,-0.515953,17.455709,-19.697216,-0.000320,-0.000320,0.000000,0.000000,-0.004799,-0.004799,0.009533,-0.001763
-0.515956,-0.515956,17.455709,-19.697216,-0.000339,-0.000339,0.000000,0.000000,-0.002829,-0.002829,0.016090,-0.003894
-0.515959,-0.515959,17.455709,-19.697216,-0.000246,-0.000246,0.000000,0.000000,-0.008803,-0.008803,-0.008777,-0.014546
-0.515962,-0.515962,17.455709,-19.697216,-0.000239,-0.000239,0.000000,0.000000,0.007348,0.007348,0.069727,0.013151
-0.515964,-0.515964,17.455709,-19.697216,-0.000279,-0.000279,0.000000,0.000000,-0.001441,-0.001441,0.044575,-0.002828
-0.515967,-0.515967,17.455709,-19.697216,-0.000267,-0.000267,0.000000,0.000000,0.011148,0.011148,-0.005197,0.014216
-0.515970,-0.515970,17.455709,-19.697216,-0.000389,-0.000389,0.000000,0.000000,0.000871,0.000871,-0.014008,0.000367
-0.515975,-0.515975,17.455709,-19.697216,-0.000430,-0.000430,0.000000,0.000000,-0.002805,-0.002805,0.020226,-0.001763
-0.515978,-0.515978,17.455709,-19.697216,-0.000339,-0.000339,0.000000,0.000000,0.005684,0.005684,0.025561,0.007824
-0.515981,-0.515981,17.455709,-19.697216,-0.000213,-0.000213,0.000000,0.000000,-0.005868,-0.005868,0.008818,-0.010285
-0.515983,-0.515983,17.455709,-19.697216,-0.000177,-0.000177,0.000000,0.000000,0.013099,0.013099,0.005320,0.014216
-0.515984,-0.515984,17.455709,-19.697216,-0.000149,-0.000149,0.000000,0.000000,-0.002918,-0.002918,-0.026916,-0.000698
-0.515987,-0.515987,17.455709,-19.697216,-0.000433,-0.000433,0.000000,0.000000,0.009030,0.009030,-0.067905,0.013151
-0.515992,-0.515992,17.455709,-19.697216,-0.000621,-0.000621,0.000000,0.000000,0.017871,0.017871,-0.076697,0.024868
-0.515998,-0.515998,17.455709,-19.697216,-0.000599,-0.000599,0.000000,0.000000,-0.004311,-0.004311,0.023609,-0.003894
-0.516004,-0.516004,17.455709,-19.697216,-0.000571,-0.000571,0.000000,0.000000,-0.007248,-0.007248,-0.006906,-0.009220
-0.516011,-0.516011,17.455709,-19.697216,-0.000691,-0.000691,0.000000,0.000000,-0.004327,-0.004327,-0.033953,0.000367
-0.516019,-0.516019,17.455709,-19.697216,-0.000875,-0.000875,0.000000,0.000000,-0.011691,-0.011691,0.003513,-0.008155
-0.516027,-0.516027,17.455709,-19.697216,-0.000778,-0.000778,0.000000,0.000000,0.005701,0.005701,0.001739,0.005694
-0.516034,-0.516034,17.455709,-19.697216,-0.000741,-0.000741,0.000000,0.000000,-0.018406,-0.018406,-0.019455,-0.022003
-0.516042,-0.516042,17.455709,-19.697216,-0.000880,-0.000880,0.000000,0.000000,-0.011607,-0.011607,-0.017720,-0.007090
-0.516052,-0.516052,17.455709,-19.697216,-0.001007,-0.001007,0.000000,0.000000,-0.010707,-0.010707,0.038091,-0.018807
-0.516063,-0.516063,17.455709,-19.697216,-0.001095,-0.001095,0.000000,0.000000,-0.021665,-0.021665,0.007609,-0.026264
-0.516073,-0.516073,17.455709,-19.697216,-0.000865,-0.000865,0.000000,0.000000,-0.016117,-0.016117,0.028911,-0.019873
-0.516082,-0.516082,17.455709,-19.697216,-0.000905,-0.000905,0.000000,0.000000,-0.001241,-0.001241,0.006910,-0.002828
-0.516092,-0.516092,17.455709,-19.697216,-0.000943,-0.000943,0.000000,0.000000,-0.005577,-0.005577,0.051972,-0.002828
-0.516103,-0.516103,17.455709,-19.697216,-0.001115,-0.001115,0.000000,0.000000,0.008614,0.008614,-0.000752,0.006759
-0.516115,-0.516115,17.455709,-19.697216,-0.001110,-0.001110,0.000000,0.000000,-0.007460,-0.007460,0.022427,-0.010285
-0.516126,-0.516126,17.455709,-19.697216,-0.001116,-0.001116,0.000000,0.000000,-0.004772,-0.004772,-0.002813,-0.009220
-0.516136,-0.516136,17.455709,-19.697216,-0.001003,-0.001003,0.000000,0.000000,-0.005196,-0.005196,-0.016757,-0.010285
-0.516145,-0.516145,17.455709,-19.697216,-0.000742,-0.000742,0.000000,0.000000,-0.006597,-0.006597,0.001208,-0.008155
-0.516152,-0.516152,17.455709,-19.697216,-0.000662,-0.000662,0.000000,0.000000,-0.002526,-0.002526,-0.044333,-0.003894
-0.516158,-0.516158,17.455709,-19.697216,-0.000717,-0.000717,0.000000,0.000000,-0.013246,-0.013246,-0.029968,-0.016677
-0.516166,-0.516166,17.455709,-19.697216,-0.000803,-0.000803,0.000000,0.000000,-0.003089,-0.003089,0.013293,-0.003894
-0.516173,-0.516173,17.455709,-19.697216,-0.000704,-0.000704,0.000000,0.000000,-0.001057,-0.001057,0.007688,-0.000698
-0.516181,-0.516181,17.455709,-19.697216,-0.000763,-0.000763,0.000000,0.000000,-0.001665,-0.001665,0.044015,-0.004959
-0.516187,-0.516187,17.455709,-19.697216,-0.000593,-0.000593,0.000000,0.000000,0.005357,0.005357,-0.015411,0.003563
-0.516194,-0.516194,17.455709,-19.697216,-0.000704,-0.000704,0.000000,0.000000,0.000079,0.000079,0.015189,-0.000698
-0.516201,-0.516201,17.455709,-19.697216,-0.000747,-0.000747,0.000000,0.000000,-0.009444,-0.009444,-0.050894,-0.012416
-0.516210,-0.516210,17.455709,-19.697216,-0.000991,-0.000991,0.000000,0.000000,0.007946,0.007946,-0.032727,0.007824
-0.516219,-0.516219,17.455709,-19.697216,-0.000952,-0.000952,0.000000,0.000000,0.008575,0.008575,0.031160,0.008889
-0.516229,-0.516229,17.455709,-19.697216,-0.000934,-0.000934,0.000000,0.000000,0.010302,0.010302,0.006281,0.012085
-0.516239,-0.516239,17.455709,-19.697216,-0.001004,-0.001004,0.000000,0.000000,0.008258,0.008258,0.009775,0.009955
