R_F,L_F,R_l,L_l,R_ref_l,L_ref_l,R_dl,L_dl,R_ref_dl,L_ref_dl,R_P,L_P,I12,I13
22.098475,16.890612,0.197622,0.198241,0.200000,0.200000,0.003048,0.000000,0.095125,0.070378,32.296185,26.057093,2.479335,0.000000
10.295698,15.116652,0.197936,0.198349,0.200000,0.200000,0.039654,0.003053,0.082553,0.066039,22.264387,23.664593,2.333096,0.000000
12.671335,15.830937,0.198146,0.198351,0.200000,0.200000,0.021363,-0.000000,0.074160,0.065962,16.204809,18.125502,2.566725,0.000000
17.290314,10.866057,0.198199,0.198563,0.200000,0.200000,-0.000000,0.012219,0.072043,0.057494,28.507875,26.628952,3.252624,0.000000
21.967989,11.094172,0.198093,0.198615,0.200000,0.200000,-0.015257,0.009165,0.076276,0.055391,37.594196,17.057261,3.603786,0.000000
7.389081,13.519282,0.198467,0.198668,0.200000,0.200000,0.030539,-0.003056,0.061327,0.053275,29.740065,18.326323,3.617510,0.000000
-20.699551,6.637064,0.199630,0.198774,0.200000,0.200000,0.101047,0.021393,0.014799,0.049047,1.649959,12.532139,2.900696,0.000000
-46.825100,-4.822880,0.201496,0.199355,0.200000,0.200000,0.135275,0.045902,-0.059829,0.025806,-15.395334,3.748543,1.853091,0.000000
-56.449547,-14.449324,0.203104,0.200049,0.200000,0.200000,0.111051,0.058232,-0.124155,-0.001974,-39.464211,-17.660835,1.771632,0.000000
-66.732224,-13.948292,0.204708,0.200686,0.200000,0.200000,0.089748,0.030691,-0.188303,-0.027427,-38.160675,-7.659598,1.499316,0.000000
-66.659790,-38.893612,0.205626,0.201591,0.200000,0.200000,0.052705,0.098402,-0.225044,-0.063655,-48.316319,-34.313648,1.296068,0.000000
-75.069778,-37.570133,0.206268,0.202450,0.200000,0.200000,0.062082,0.058531,-0.250709,-0.098011,-58.542294,-42.056190,-0.615127,0.000000
-83.848244,-44.817348,0.207025,0.203357,0.200000,0.200000,0.068387,0.052468,-0.280980,-0.134271,-70.688095,-35.191826,-2.686426,0.000000
-86.110779,-61.826736,0.207725,0.204430,0.200000,0.200000,0.049800,0.080417,-0.308995,-0.177194,-75.388947,-46.676258,-4.234713,0.000000
-74.141518,-52.853394,0.207723,0.204964,0.200000,0.200000,-0.000001,0.021673,-0.308924,-0.198549,-71.972321,-50.579189,-4.868808,0.000000
-73.719963,-59.798515,0.207835,0.205454,0.200000,0.200000,-0.006226,0.030991,-0.313392,-0.218170,-64.217491,-52.563377,-5.085655,0.000000
-89.739151,-54.849060,0.208102,0.205558,0.200000,0.200000,0.049834,0.006200,-0.324079,-0.222338,-75.414047,-53.305740,-5.043428,0.000000
-75.287331,-49.572182,0.208154,0.205396,0.200000,0.200000,-0.012461,-0.009297,-0.326158,-0.215847,-66.088593,-50.574661,-4.782547,0.000000
-83.323334,-43.446526,0.208212,0.204913,0.200000,0.200000,0.018691,-0.015481,-0.328490,-0.196508,-65.294540,-50.980103,-4.828745,0.000000
-71.318970,-34.652695,0.208208,0.204538,0.200000,0.200000,-0.031154,-0.037125,-0.328317,-0.181512,-57.324833,-38.439487,-4.023881,0.000000
-79.837463,-35.201454,0.208161,0.204053,0.200000,0.200000,0.006229,-0.015454,-0.326427,-0.162126,-66.994232,-36.829792,-3.869715,0.000000
-81.558838,-30.134174,0.208262,0.203679,0.200000,0.200000,0.009346,-0.021619,-0.330483,-0.147178,-71.526367,-39.030548,-3.634088,0.000000
-75.880554,-22.504309,0.208216,0.203193,0.200000,0.200000,-0.012462,-0.033940,-0.328631,-0.127708,-55.697285,-27.866745,-3.202428,0.000000
-82.831245,-13.221642,0.208317,0.202610,0.200000,0.200000,0.012463,-0.049306,-0.332667,-0.104396,-67.891235,-19.089560,-2.592007,0.000000
-78.143646,-20.202133,0.208374,0.202181,0.200000,0.200000,-0.009349,-0.003080,-0.334948,-0.087255,-64.187073,-27.717661,-1.718361,0.000000
-85.722198,-9.730768,0.208540,0.201860,0.200000,0.200000,0.015586,-0.033845,-0.341590,-0.074390,-67.384346,-18.386623,-1.243729,0.000000
-77.896667,-10.793314,0.208426,0.201432,0.200000,0.200000,-0.012467,-0.012297,-0.337036,-0.057269,-72.000916,-20.188873,-0.711804,0.000000
-73.565552,-5.317522,0.208208,0.201322,0.200000,0.200000,-0.021808,-0.030733,-0.328331,-0.052890,-80.441093,-17.811789,0.561418,0.000000
-69.214371,-8.198626,0.207832,0.201008,0.200000,0.200000,-0.024905,-0.006143,-0.313299,-0.040304,-64.385681,-7.181789,0.309703,0.000000
-60.915062,3.484839,0.207512,0.200634,0.200000,0.200000,-0.046669,-0.039895,-0.300482,-0.025375,-58.093887,0.155236,0.171827,0.000000
-76.829239,-0.295668,0.207459,0.200261,0.200000,0.200000,0.021777,-0.009198,-0.298345,-0.010430,-72.261787,-2.842666,-0.029762,0.000000
-64.846329,-1.026374,0.207455,0.200260,0.200000,0.200000,-0.027999,-0.006133,-0.298193,-0.010410,-62.729637,-5.163194,-0.530927,0.000000
-79.946449,-0.522453,0.207783,0.200208,0.200000,0.200000,0.021791,-0.006133,-0.311319,-0.008309,-61.012024,-3.535382,-0.410257,0.000000
-67.672539,3.972681,0.207672,0.200046,0.200000,0.200000,-0.024899,-0.018389,-0.306868,-0.001836,-66.327965,-0.055498,-0.178432,0.000000
-80.179642,-0.693569,0.207885,0.199996,0.200000,0.200000,0.018680,0.003063,-0.315402,0.000173,-73.026184,-7.741892,-0.038547,0.000000
-84.012070,6.999743,0.208051,0.199730,0.200000,0.200000,0.028030,-0.018377,-0.322021,0.010788,-76.823158,-10.612122,0.311711,0.000000
-77.053589,8.068674,0.208104,0.199619,0.200000,0.200000,-0.003115,-0.018371,-0.324172,0.015248,-69.328400,5.918599,0.115604,0.000000
-79.777390,1.500496,0.208154,0.199461,0.200000,0.200000,0.006229,0.015304,-0.326177,0.021556,-65.567383,-6.435152,0.020647,0.000000
-84.396217,10.288984,0.208324,0.199464,0.200000,0.200000,0.018696,-0.021427,-0.332955,0.021443,-69.366959,6.697093,-0.018946,0.000000
-79.096321,-1.704140,0.208317,0.199565,0.200000,0.200000,-0.003117,0.024493,-0.332685,0.017393,-67.653923,-6.380866,-0.038363,0.000000
-72.823677,8.541773,0.208053,0.199570,0.200000,0.200000,-0.018686,-0.018371,-0.322118,0.017220,-63.749653,8.696408,-0.300959,0.000000
-80.756546,0.207441,0.208101,0.199672,0.200000,0.200000,0.012458,0.012250,-0.324028,0.013114,-66.324036,-4.341630,-0.679721,0.000000
-74.513931,7.090379,0.207995,0.199568,0.200000,0.200000,-0.009342,-0.012247,-0.319817,0.017297,-64.272850,0.013589,-0.819144,0.000000
-76.990524,3.404722,0.207942,0.199569,0.200000,0.200000,0.003113,0.003060,-0.317681,0.017247,-58.891590,-1.428586,-0.628466,0.000000
-75.413483,6.660126,0.207778,0.199459,0.200000,0.200000,0.003112,-0.006122,-0.311111,0.021629,-64.506508,-3.452449,-0.651268,0.000000
-75.925522,2.458972,0.207676,0.199514,0.200000,0.200000,0.009336,0.009183,-0.307020,0.019429,-59.666271,-4.544578,-0.328119,0.000000
-62.560802,6.385644,0.207294,0.199411,0.200000,0.200000,-0.031101,-0.003061,-0.291771,0.023546,-53.554569,-3.898730,0.073258,0.000000
-65.496597,-0.467597,0.207133,0.199513,0.200000,0.200000,-0.012436,0.021428,-0.285339,0.019479,-46.171486,-1.927698,0.053167,0.000000
-58.581703,7.617071,0.206646,0.199513,0.200000,0.200000,-0.021743,-0.012245,-0.265834,0.019493,-53.816807,-2.385813,-0.002996,0.000000
-56.279156,7.084724,0.206483,0.199568,0.200000,0.200000,-0.024843,-0.012247,-0.259340,0.017273,-40.598133,8.397874,-0.199130,0.000000
-53.945370,-1.014557,0.206162,0.199570,0.200000,0.200000,-0.021726,0.021430,-0.246498,0.017202,-35.534180,-16.240980,-0.211354,0.000000
-50.435810,8.575167,0.206107,0.199566,0.200000,0.200000,-0.034134,-0.018369,-0.244284,0.017360,-30.282646,-1.983530,-0.303870,0.000000
-50.776684,5.640403,0.205677,0.199566,0.200000,0.200000,-0.015503,-0.006123,-0.227072,0.017379,-34.831753,-2.355642,-0.251894,0.000000
-51.979542,10.312178,0.205570,0.199461,0.200000,0.200000,-0.006200,-0.021426,-0.222781,0.021541,-35.260971,2.740261,0.022674,0.000000
-47.902447,2.670048,0.205300,0.199569,0.200000,0.200000,-0.012394,0.006123,-0.211987,0.017248,-38.435371,2.112265,0.143894,0.000000
-40.593060,1.405734,0.204925,0.199624,0.200000,0.200000,-0.027865,0.009185,-0.197003,0.015042,-30.386211,-1.028365,0.297854,0.000000
-42.984585,-0.772160,0.204710,0.199621,0.200000,0.200000,-0.009285,0.018371,-0.188387,0.015154,-27.307619,-16.814869,0.243561,0.000000
-45.442795,14.737485,0.204656,0.199460,0.200000,0.200000,0.003094,-0.039791,-0.186251,0.021615,-27.392763,19.301203,-0.082215,0.000000
-40.616901,-5.897611,0.204386,0.199619,0.200000,0.200000,-0.006185,0.039805,-0.175422,0.015232,-26.207476,-9.817399,0.082204,0.000000
-36.618572,4.666203,0.204278,0.199514,0.200000,0.200000,-0.018553,-0.000000,-0.171130,0.019442,-28.635183,-12.922075,1.224316,0.000000
-39.610649,14.490840,0.204281,0.199409,0.200000,0.200000,-0.006184,-0.036726,-0.171229,0.023652,-14.860510,7.664705,0.968172,0.000000
-41.561234,-1.465011,0.204175,0.199464,0.200000,0.200000,0.006183,0.027547,-0.166989,0.021443,-24.827703,-2.210982,0.604071,0.000000
-39.030354,5.900809,0.204066,0.199462,0.200000,0.200000,-0.000001,-0.003062,-0.162627,0.021525,-23.485096,0.238417,0.322612,0.000000
-36.064487,1.515705,0.204066,0.199460,0.200000,0.200000,-0.012364,0.015304,-0.162632,0.021620,-19.160948,-7.280571,0.210867,0.000000
-36.513672,9.088905,0.203958,0.199512,0.200000,0.200000,-0.006180,-0.018367,-0.158321,0.019503,-20.608315,1.159806,0.243595,0.000000
-33.726456,0.930562,0.203745,0.199673,0.200000,0.200000,-0.009267,0.009187,-0.149794,0.013064,-23.093397,-0.955948,0.346990,0.000000
-37.219730,4.662236,0.203800,0.199514,0.200000,0.200000,0.003089,-0.000000,-0.151993,0.019426,-15.524810,-9.321856,0.293501,0.000000
-40.916111,5.541104,0.203799,0.199729,0.200000,0.200000,0.018534,-0.012251,-0.151950,0.010837,-30.250484,7.037394,0.228385,0.000000
-31.262705,-0.799058,0.203797,0.199624,0.200000,0.200000,-0.021624,0.018371,-0.151885,0.015041,-19.336250,-10.389162,0.266336,0.000000
-41.488995,9.813423,0.204013,0.199513,0.200000,0.200000,0.012361,-0.021429,-0.160510,0.019460,-20.611282,2.993641,0.141827,0.000000
-37.258041,4.683048,0.203958,0.199512,0.200000,0.200000,-0.003090,0.000000,-0.158332,0.019513,-23.173630,-4.103796,0.242581,0.000000
-43.191917,12.298456,0.203958,0.199408,0.200000,0.200000,0.021631,-0.027545,-0.158336,0.023699,-30.650154,13.367764,0.072966,0.000000
-34.309189,1.043951,0.203960,0.199356,0.200000,0.200000,-0.015450,0.021421,-0.158405,0.025771,-22.843800,-6.196527,0.311133,0.000000
-33.056866,11.821483,0.203907,0.199304,0.200000,0.200000,-0.018539,-0.021418,-0.156276,0.027838,-13.918715,0.267818,0.096827,0.000000
-39.648335,2.490293,0.203744,0.199358,0.200000,0.200000,0.015444,0.015300,-0.149758,0.025676,-26.824444,-1.823007,0.052652,0.000000
-32.002148,11.378163,0.203797,0.199197,0.200000,0.200000,-0.018535,-0.015296,-0.151877,0.032113,-22.789808,4.867009,0.096084,0.000000
-37.431431,8.175387,0.203745,0.199301,0.200000,0.200000,0.006177,-0.006120,-0.149788,0.027944,-10.196786,6.156904,0.303080,0.000000
-35.435005,6.253653,0.203691,0.199196,0.200000,0.200000,-0.000000,0.006118,-0.147646,0.032175,-21.255081,6.494291,0.254382,0.000000
-37.270882,19.737453,0.203960,0.199091,0.200000,0.200000,-0.003090,-0.045875,-0.158386,0.036365,-15.365902,17.611877,-0.026508,0.000000
-34.253407,-0.819613,0.203800,0.199091,0.200000,0.200000,-0.009267,0.039758,-0.151989,0.036343,-14.194314,-9.420279,0.057212,0.000000
-41.202515,16.107212,0.203906,0.198934,0.200000,0.200000,0.015449,-0.024457,-0.156229,0.042656,-20.774534,-7.466083,0.002659,0.000000
-30.745893,6.736211,0.203743,0.199145,0.200000,0.200000,-0.021621,0.006117,-0.149729,0.034184,-22.926785,15.714258,0.164442,0.000000
-39.709534,4.602141,0.203905,0.198986,0.200000,0.200000,0.009269,0.021403,-0.156187,0.040578,-12.636768,-19.557508,-0.106884,0.000000
-34.684528,16.071438,0.203690,0.199090,0.200000,0.200000,-0.003088,-0.030583,-0.147607,0.036381,-26.961411,20.152830,-0.178408,0.000000
-38.456226,4.104641,0.203851,0.199037,0.200000,0.200000,0.006179,0.021406,-0.154055,0.038508,-13.792942,-7.554099,-0.046181,0.000000
-36.180515,15.112744,0.203692,0.199037,0.200000,0.200000,0.003089,-0.024464,-0.147663,0.038506,-23.679363,3.683129,-0.075226,0.000000
-28.552626,3.593821,0.203746,0.199090,0.200000,0.200000,-0.030888,0.021408,-0.149857,0.036383,-12.785992,2.831298,-0.064560,0.000000
-44.632660,12.616999,0.203800,0.199145,0.200000,0.200000,0.033980,-0.018352,-0.151989,0.034218,-15.979373,0.870269,-0.271854,0.000000
-29.559134,3.357324,0.203851,0.199039,0.200000,0.200000,-0.030894,0.024463,-0.154057,0.038452,-19.387131,-14.441076,-0.135915,0.000000
-38.966831,13.347555,0.203905,0.199145,0.200000,0.200000,0.006179,-0.021411,-0.156183,0.034204,-9.362027,5.267450,-0.112678,0.000000
-35.193157,8.266300,0.203743,0.198986,0.200000,0.200000,-0.003089,0.006115,-0.149727,0.040558,-23.833292,-5.719757,0.071397,0.000000
-39.485954,13.917269,0.203959,0.198932,0.200000,0.200000,0.006180,-0.015286,-0.158345,0.042703,-12.030598,5.150743,-0.341869,0.000000
-34.976444,9.735100,0.203798,0.198986,0.200000,0.200000,-0.006179,-0.000001,-0.151914,0.040562,-25.609497,7.513335,-0.139409,0.000000
-32.295731,8.775764,0.203905,0.198933,0.200000,0.200000,-0.021628,0.006114,-0.156194,0.042680,-9.181699,-4.853722,-0.489738,0.000000
-39.888783,11.723440,0.203692,0.198932,0.200000,0.200000,0.018531,-0.006115,-0.147672,0.042733,-28.555742,4.017375,-0.203591,0.000000
-31.514200,7.775120,0.203746,0.199037,0.200000,0.200000,-0.018532,0.006116,-0.149841,0.038512,-8.473682,1.788308,-0.175620,0.000000
-38.406155,5.063138,0.203692,0.199090,0.200000,0.200000,0.012354,0.015292,-0.147672,0.036388,-25.779293,-10.267425,-0.233522,0.000000
-33.944149,17.302294,0.203690,0.199039,0.200000,0.200000,-0.006177,-0.033637,-0.147611,0.038456,-14.739509,4.498079,-0.191550,0.000000
-31.935719,1.381012,0.203635,0.199092,0.200000,0.200000,-0.012353,0.030583,-0.145418,0.036337,-16.598787,-7.470850,-0.113579,0.000000
-34.605793,12.391068,0.203528,0.199092,0.200000,0.200000,0.003087,-0.015291,-0.141104,0.036338,-15.030790,-3.064471,-0.300176,0.000000
-33.124817,9.225087,0.203528,0.199039,0.200000,0.200000,-0.003087,-0.000000,-0.141107,0.038438,-16.734743,0.895472,-0.202610,0.000000
-36.387146,9.955914,0.203636,0.199039,0.200000,0.200000,0.006176,-0.003058,-0.145437,0.038425,-16.019810,-0.484094,-0.474931,0.000000
-35.871742,9.218786,0.203582,0.199040,0.200000,0.200000,0.006175,0.000000,-0.143290,0.038412,-20.331581,-2.204974,-0.376050,0.000000
-32.170071,9.952763,0.203583,0.199040,0.200000,0.200000,-0.009264,-0.003058,-0.143306,0.038412,-16.303551,-1.623741,-0.399495,0.000000
-33.884331,9.730194,0.203530,0.198986,0.200000,0.200000,-0.000000,0.000000,-0.141185,0.040542,-11.158434,-0.434023,-0.152069,0.000000
-31.374578,9.730194,0.203423,0.198986,0.200000,0.200000,-0.006174,0.000000,-0.136901,0.040542,-12.845508,-2.595211,0.091427,0.000000
-32.343143,9.730194,0.203369,0.198986,0.200000,0.200000,-0.000000,0.000000,-0.134763,0.040542,-14.742234,-3.147498,0.084409,0.000000
-32.343143,10.464083,0.203369,0.198986,0.200000,0.200000,-0.000000,-0.003058,-0.134763,0.040542,-12.420590,2.734504,0.083732,0.000000
-31.602451,12.223598,0.203369,0.198880,0.200000,0.200000,-0.003086,-0.006114,-0.134763,0.044818,-16.061590,-2.025743,-0.070603,0.000000
-32.343143,11.268428,0.203369,0.198826,0.200000,0.200000,-0.000000,-0.000000,-0.134763,0.046952,-16.666733,-2.006514,-0.157074,0.000000
-32.343143,11.780258,0.203369,0.198773,0.200000,0.200000,-0.000000,0.000000,-0.134763,0.049084,-15.790223,0.162999,-0.000497,0.000000
-31.824310,11.780258,0.203315,0.198773,0.200000,0.200000,0.000000,0.000000,-0.132601,0.049084,-19.884872,-1.396938,0.115532,0.000000
-31.824295,13.247192,0.203315,0.198773,0.200000,0.200000,-0.000000,-0.006112,-0.132601,0.049084,-10.385140,4.533745,0.233720,0.000000
-31.824295,13.024126,0.203315,0.198720,0.200000,0.200000,-0.000000,-0.003055,-0.132601,0.051212,-17.656063,-1.759750,0.166557,0.000000
-31.310598,14.269385,0.203262,0.198666,0.200000,0.200000,-0.000000,-0.006111,-0.130461,0.053345,-14.568665,8.641736,0.031649,0.000000
-30.570070,12.802788,0.203262,0.198666,0.200000,0.200000,-0.003086,0.000000,-0.130461,0.053345,-14.988212,-0.401750,-0.095499,0.000000
-31.310598,12.292237,0.203262,0.198720,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.051218,-14.751275,-1.576637,-0.104236,0.000000
-31.310598,12.292237,0.203262,0.198720,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.051218,-15.559061,0.046357,0.133477,0.000000
-31.310598,14.269373,0.203262,0.198666,0.200000,0.200000,-0.000000,-0.006111,-0.130461,0.053345,-14.866097,2.034995,0.347239,0.000000
-32.051262,12.802788,0.203262,0.198666,0.200000,0.200000,0.003086,0.000000,-0.130461,0.053345,-13.305542,3.741321,0.394219,0.000000
-31.310598,12.802788,0.203262,0.198666,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.053345,-11.474191,4.145125,0.245471,0.000000
-30.570070,12.581643,0.203262,0.198613,0.200000,0.200000,-0.003086,0.003055,-0.130461,0.055479,-11.517569,3.447196,-0.197521,0.000000
-30.797335,13.314911,0.203208,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.128322,0.055479,-11.849566,3.770289,-0.461420,0.000000
-30.797335,13.314911,0.203208,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.128322,0.055479,-14.180573,1.643342,-0.123659,0.000000
-31.310623,14.778746,0.203262,0.198613,0.200000,0.200000,0.000000,-0.006110,-0.130461,0.055468,-12.297411,5.191824,0.364583,0.000000
-31.531624,13.312337,0.203207,0.198613,0.200000,0.200000,0.003085,0.000000,-0.128297,0.055468,-10.806911,4.586509,0.359784,0.000000
-30.791183,14.048066,0.203207,0.198613,0.200000,0.200000,-0.000000,-0.003055,-0.128297,0.055479,-12.508823,5.196158,-0.037606,0.000000
-30.791183,14.048051,0.203207,0.198613,0.200000,0.200000,-0.000000,-0.003055,-0.128297,0.055479,-13.203870,2.554590,-0.197279,0.000000
-30.791183,13.314911,0.203207,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.055479,-12.100233,3.782615,-0.099898,0.000000
-30.050734,13.314911,0.203207,0.198613,0.200000,0.200000,-0.003085,0.000000,-0.128297,0.055479,-11.898110,2.678203,-0.013103,0.000000
-31.310598,13.314911,0.203262,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.055479,-8.581013,7.368347,0.142688,0.000000
-31.310598,13.314911,0.203262,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.055479,-11.669038,4.502881,0.386231,0.000000
-31.531759,13.314911,0.203207,0.198613,0.200000,0.200000,0.003086,0.000000,-0.128297,0.055479,-14.744040,2.640136,0.254421,0.000000
-30.791183,13.314919,0.203207,0.198613,0.200000,0.200000,-0.000000,-0.000000,-0.128297,0.055479,-10.686316,6.647171,0.055882,0.000000
-30.791183,13.826032,0.203207,0.198560,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.057608,-10.949252,5.364930,-0.269111,0.000000
-30.791183,13.826032,0.203207,0.198560,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.057608,-12.513786,3.940481,-0.175872,0.000000
-30.791183,13.826032,0.203207,0.198560,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.057608,-10.168008,6.166041,0.060282,0.000000
-30.791183,13.314911,0.203207,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.055479,-9.678336,6.146984,0.282296,0.000000
-30.791183,13.314911,0.203207,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.055479,-8.172134,5.280842,0.314643,0.000000
-30.791183,13.314911,0.203207,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.055479,-8.334208,7.336719,-0.034143,0.000000
-30.791183,14.559219,0.203207,0.198560,0.200000,0.200000,-0.000000,-0.003055,-0.128297,0.057608,-13.217895,4.662299,-0.351670,0.000000
-30.791183,13.826032,0.203207,0.198560,0.200000,0.200000,-0.000000,0.000000,-0.128297,0.057608,-11.907357,4.559496,-0.340920,0.000000
-30.791183,13.092973,0.203207,0.198560,0.200000,0.200000,-0.000000,0.003054,-0.128297,0.057608,-11.762762,3.373966,-0.007511,0.000000
-32.045826,14.048051,0.203261,0.198613,0.200000,0.200000,0.003086,-0.003055,-0.130438,0.055479,-12.549955,5.128796,0.302204,0.000000
-31.305166,13.314911,0.203261,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.130438,0.055479,-13.849353,2.763202,0.250008,0.000000
-30.050734,13.314911,0.203207,0.198613,0.200000,0.200000,-0.003085,0.000000,-0.128297,0.055479,-13.236908,1.532924,-0.266111,0.000000
-31.310589,13.314911,0.203262,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.055479,-10.595443,4.102603,-0.557243,0.000000
-31.310598,13.314911,0.203262,0.198613,0.200000,0.200000,-0.000000,0.000000,-0.130461,0.055479,-14.081239,2.389238,-0.471627,0.000000
-32.051262,13.314911,0.203262,0.198613,0.200000,0.200000,0.003086,0.000000,-0.130461,0.055479,-12.016618,3.413942,-0.044155,0.000000
-31.305174,14.048171,0.203261,0.198613,0.200000,0.200000,0.000000,-0.003055,-0.130438,0.055479,-12.789414,5.036868,0.317333,0.000000
-31.305166,13.091995,0.203261,0.198560,0.200000,0.200000,-0.000000,0.003055,-0.130438,0.057605,-12.031810,5.037971,0.379090,0.000000
